path,block,parcel
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B7/B7_P3__photo2.jpg,B7,P3
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B7/B7_P4__photo1.jpg,B7,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B7/B7_P4__photo2.jpg,B7,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B7/B7_P4__photo3.jpg,B7,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B7/B7_P4__photo4.jpg,B7,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B7/B7_P4__photo5.jpg,B7,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B7/B7_P4__photo6.jpg,B7,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B7/B7_P4__photo7.jpg,B7,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B7/B7_P4__photo8.jpg,B7,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B7/B7_P5__photo1.jpg,B7,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B7/B7_P5__photo2.jpg,B7,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P1__photo1.jpg,B8,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P1__photo2.jpg,B8,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P1__photo3.jpg,B8,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P1__photo4.jpg,B8,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P1__photo5.jpg,B8,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P1__photo6.jpg,B8,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P1__photo7.jpg,B8,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P1__photo8.jpg,B8,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P1__photo9.jpg,B8,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P1__photo10.jpg,B8,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P2__photo1.jpg,B8,P2
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P2__photo2.jpg,B8,P2
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P3__photo1.jpg,B8,P3
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P3__photo2.jpg,B8,P3
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P3__photo3.jpg,B8,P3
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P4__photo1.jpg,B8,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P5__photo1.jpg,B8,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P5__photo2.jpg,B8,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P6__photo1.jpg,B8,P6
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P6__photo2.jpg,B8,P6
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P7__photo1.jpg,B8,P7
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P7__photo2.jpg,B8,P7
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P7__photo3.jpg,B8,P7
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P7__photo4.jpg,B8,P7
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P8__photo1.jpg,B8,P8
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P8__photo2.jpg,B8,P8
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P8__photo3.jpg,B8,P8
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P9__photo1.jpg,B8,P9
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P9__photo2.jpg,B8,P9
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P11__photo1.jpg,B8,P11
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P11__photo2.jpg,B8,P11
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P11__photo3.jpg,B8,P11
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P11__photo4.jpg,B8,P11
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P11__photo5.jpg,B8,P11
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P11__photo6.jpg,B8,P11
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P10__photo1.jpg,B8,P10
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P10__photo2.jpg,B8,P10
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P12__photo1.jpg,B8,P12
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P12__photo2.jpg,B8,P12
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P12__photo3.jpg,B8,P12
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P12__photo4.jpg,B8,P12
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B8/B8_P12__photo5.jpg,B8,P12
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P1__photo1.jpg,B9,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P1__photo2.jpg,B9,P1
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P2__photo1.jpg,B9,P2
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P2__photo2.jpg,B9,P2
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P3__photo1.jpg,B9,P3
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P3__photo2.jpg,B9,P3
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P4__photo1.jpg,B9,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P4__photo2.jpg,B9,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P4__photo3.jpg,B9,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P5__photo1.jpg,B9,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P5__photo2.jpg,B9,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P6__photo1.jpg,B9,P6
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P6__photo2.jpg,B9,P6
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P6B__photo1.jpg,B9,P6B
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P6B__photo2.jpg,B9,P6B
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P7__photo1.jpg,B9,P7
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P7__photo2.jpg,B9,P7
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P8__photo1.jpg,B9,P8
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P8__photo2.jpg,B9,P8
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P9__photo1.jpg,B9,P9
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P9__photo2.jpg,B9,P9
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P10__photo1.jpg,B9,P10
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B9/B9_P10__photo2.jpg,B9,P10
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P2__photo1.jpg,B10,P2
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P2__photo2.jpg,B10,P2
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P2__photo3.jpg,B10,P2
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P2__photo4.jpg,B10,P2
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P4__photo1.jpg,B10,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P4__photo2.jpg,B10,P4
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P24__photo1.jpg,B10,P24
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P24__photo2.jpg,B10,P24
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P24__photo3.jpg,B10,P24
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P24__photo4.jpg,B10,P24
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P3__photo1.jpg,B10,P3
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P3__photo2.jpg,B10,P3
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P5__photo1.jpg,B10,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P5__photo2.jpg,B10,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P5__photo3.jpg,B10,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P5__photo4.jpg,B10,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P5__photo5.jpg,B10,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P5__photo6.jpg,B10,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P5__photo7.jpg,B10,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P5__photo8.jpg,B10,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P5__photo9.jpg,B10,P5
https://raw.githubusercontent.com/communitymaplab/athens-r51-property-appraisal-photos/refs/heads/main/pipeline/data/Diaz%20appraisals%201964/processed/B10/B10_P5__photo10.jpg,B10,P5
